acc,region_id,start,end,region_length,overlap_fraction,d2o_label,n_regions_in_protein,cluster
P20592,DP03385r002,599,621,23,0.0,0,2,341
P20592,DP03385r003,1,92,92,0.0,0,2,341
Q9Y237,DP03386r001,1,59,59,0.0,0,2,1098
Q9Y237,DP03387r001,1,35,35,0.0,0,2,1098
Q9UBT3,DP03389r001,19,38,20,0.0,0,2,960
Q9UBT3,DP03389r002,94,140,47,0.0,0,2,960
O60493,DP03394r001,2,28,27,0.0,0,2,1061
O60493,DP03394r002,146,162,17,0.0,0,2,1061
P13051,DP03397r001,1,92,92,0.0,0,1,840
P60484,DP03399r001,1,145,145,0.0,0,4,727
Q9H4L7,DP03400r001,109,150,42,0.0,0,2,169
Q9H4L7,DP03400r002,200,250,51,0.0,0,2,169
Q8WXS3,DP03403r001,1,180,180,0.0,0,1,1079
P56211,DP03404r001,1,112,112,0.30357142857142855,0,8,1124
P56211,DP03404r002,1,112,112,0.30357142857142855,0,8,1124
P56211,DP03404r011,86,112,27,1.0,1,8,1124
P56211,DP03404r012,42,75,34,1.0,1,8,1124
P56211,DP03404r014,1,41,41,0.0,0,8,1124
P56211,DP03404r015,76,85,10,0.0,0,8,1124
P56211,DP03404r022,20,112,93,0.3655913978494624,0,8,1124
P56211,DP03405r001,1,96,96,0.3541666666666667,0,8,1124
P51397,DP03407r001,1,102,102,0.0,0,1,1141
P10997,DP03417r001,23,33,11,1.0,1,4,1152
P10997,DP03417r002,62,71,10,1.0,1,4,1152
P10997,DP03417r003,23,89,67,1.0,1,4,1152
P10997,DP03417r006,74,89,16,1.0,1,4,1152
Q96PU8,DP03418r001,205,319,115,0.0,0,3,805
Q96PU8,DP03418r002,205,319,115,0.0,0,3,805
P80303,DP03424r001,190,420,231,0.11255411255411256,0,1,689
P25024,DP03426r001,1,28,28,1.0,1,3,795
P25024,DP03426r002,326,350,25,0.0,0,3,795
P25024,DP03426r004,1,29,29,1.0,1,3,795
P31327,DP03427r001,779,792,14,1.0,1,2,27
P31327,DP03427r008,562,623,62,1.0,1,2,27
P40763,DP03428r001,690,722,33,0.0,0,2,298
P40763,DP03428r002,689,702,14,0.0,0,2,298
Q13153,DP03433r001,492,545,54,0.0,0,5,505
Q13153,DP03433r002,1,56,56,0.0,0,5,505
Q13153,DP03433r012,83,137,55,0.0,0,5,505
Q13153,DP03433r013,83,137,55,0.0,0,5,505
Q13153,DP03433r017,150,248,99,0.0,0,5,505
Q9UPP1,DP03444r002,101,113,13,0.0,0,1,151
Q9NR48,DP03446r001,2090,2107,18,0.0,0,2,9
Q9NR48,DP03446r008,2261,2284,24,0.0,0,2,9
Q13177,DP03447r008,1,17,17,0.0,0,5,505
Q13177,DP03447r009,1,76,76,0.07894736842105263,0,5,505
Q13177,DP03447r010,144,227,84,0.0,0,5,505
Q13177,DP03447r011,78,147,70,0.22857142857142856,0,5,505
Q13177,DP03447r012,390,403,14,0.0,0,5,505
P56524,DP03448r001,130,153,24,0.0,0,2,147
P56524,DP03448r002,729,760,32,0.0,0,2,147
P21675,DP03451r001,1626,1638,13,0.0,0,2,39
P21675,DP03451r002,972,1053,82,0.0,0,2,39
Q6P1X5,DP03452r001,977,1199,223,0.0,0,1,124
P51513,DP03453r001,125,143,19,0.0,0,1,556
Q9UBP0,DP03454r001,228,323,96,0.0,0,2,428
Q9UBP0,DP03454r004,229,322,94,0.0,0,2,428
O00189,DP03455r001,160,184,25,0.0,0,3,637
O00189,DP03455r002,384,399,16,0.0,0,3,637
O00189,DP03455r003,384,399,16,0.0,0,3,637
P27635,DP03456r001,95,123,29,0.0,0,1,977
Q15542,DP03459r001,381,416,36,0.0,0,2,280
Q15542,DP03459r002,194,206,13,0.0,0,2,280
Q9GZZ9,DP03487r001,325,404,80,0.2625,0,1,725
P43026,DP03488r001,382,396,15,0.0,0,1,568
P18075,DP03490r001,293,327,35,0.0,0,1,671
P27361,DP03497r001,1,23,23,0.0,0,1,273
Q04637,DP03499r001,1428,1437,10,0.0,0,8,57
Q04637,DP03499r003,1080,1234,155,0.0,0,8,57
P49753,DP03510r001,46,56,11,0.0,0,2,595
P49753,DP03510r002,473,483,11,0.0,0,2,595
P18827,DP03512r001,23,254,232,0.0,0,6,844
P18827,DP03512r002,23,254,232,0.0,0,6,844
P18827,DP03512r003,23,254,232,0.0,0,6,844
P18827,DP03512r004,23,254,232,0.0,0,6,844
P18827,DP03512r005,23,254,232,0.0,0,6,844
P18827,DP03512r006,23,254,232,0.0,0,6,844
P34741,DP03513r001,19,144,126,0.0,0,6,1004
P34741,DP03513r002,19,144,126,0.0,0,6,1004
P34741,DP03513r003,19,144,126,0.0,0,6,1004
P34741,DP03513r004,19,144,126,0.0,0,6,1004
P34741,DP03513r005,19,144,126,0.0,0,6,1004
P34741,DP03513r006,19,144,126,0.0,0,6,1004
O75056,DP03514r001,47,387,341,0.0,0,6,655
O75056,DP03514r002,47,387,341,0.0,0,6,655
O75056,DP03514r003,47,387,341,0.0,0,6,655
O75056,DP03514r004,47,387,341,0.0,0,6,655
O75056,DP03514r005,47,387,341,0.0,0,6,655
O75056,DP03514r006,47,387,341,0.0,0,6,655
P31431,DP03515r001,19,153,135,0.0,0,7,1012
P31431,DP03515r002,19,153,135,0.0,0,7,1012
P31431,DP03515r003,19,153,135,0.0,0,7,1012
P31431,DP03515r004,19,153,135,0.0,0,7,1012
P31431,DP03515r005,19,153,135,0.0,0,7,1012
P31431,DP03515r006,19,153,135,0.0,0,7,1012
Q9NP98,DP03529r005,1,174,174,0.0,0,7,860
Q9NP98,DP03529r006,92,299,208,0.0,0,7,860
Q9NP98,DP03529r007,1,174,174,0.0,0,7,860
Q9NP98,DP03529r008,92,299,208,0.0,0,7,860
Q9NP98,DP03529r009,1,174,174,0.0,0,7,860
Q9NP98,DP03529r010,92,299,208,0.0,0,7,860
Q9NP98,DP03529r020,200,215,16,0.0,0,7,860
P49789,DP03531r001,107,127,21,0.0,0,1,1074
Q68J44,DP03532r001,2,31,30,0.0,0,2,967
Q68J44,DP03532r002,207,220,14,0.0,0,2,967
O95147,DP03533r001,2,23,22,0.0,0,1,1011
P10636,DP03552r001,1,352,352,0.0,0,8,306
O94829,DP03553r001,1,18,18,0.0,0,2,184
O94829,DP03553r002,656,673,18,0.0,0,2,184
Q9UKK9,DP03554r001,1,13,13,0.0,0,1,968
P35813,DP03556r001,369,382,14,0.0,0,1,753
Q96C86,DP03588r001,1,37,37,0.0,0,1,811
P47897,DP03589r001,183,216,34,0.0,0,1,294
P50579,DP03594r001,1,109,109,0.0,0,2,604
P50579,DP03594r002,139,152,14,0.0,0,2,604
Q9NZD4,DP03619r001,92,102,11,0.0,0,1,1142
Q12962,DP03622r001,178,191,14,0.0,0,4,971
Q12962,DP03622r003,1,112,112,0.0,0,4,971
Q12962,DP03622r004,178,191,14,0.0,0,4,971
Q12962,DP03622r005,209,218,10,0.0,0,4,971
Q6ZMT4,DP03624r001,1,31,31,0.0,0,1,195
O15054,DP03626r001,1141,1176,36,0.0,0,4,56
O15054,DP03626r002,1293,1322,30,0.0,0,4,56
O15054,DP03626r003,1141,1157,17,0.0,0,4,56
O15054,DP03626r004,1292,1323,32,0.0,0,4,56
O15550,DP03627r001,1048,1077,30,0.0,0,2,85
O15550,DP03627r002,1051,1077,27,0.0,0,2,85
P52732,DP03628r001,1,15,15,0.0,0,7,153
P52732,DP03628r004,1,16,16,0.0,0,7,153
P52732,DP03628r005,272,286,15,0.0,0,7,153
P52732,DP03628r006,272,286,15,0.0,0,7,153
P52732,DP03628r007,108,126,19,0.0,0,7,153
P52732,DP03628r008,270,287,18,0.0,0,7,153
P52732,DP03628r011,1,14,14,0.0,0,7,153
P07197,DP03630r001,790,916,127,0.0,0,3,206
P07197,DP03630r002,790,916,127,0.0,0,3,206
P07197,DP03630r003,790,916,127,0.0,0,3,206
Q92784,DP03634r004,60,200,141,0.0,0,5,740
Q92784,DP03634r005,222,259,38,0.0,0,5,740
Q92784,DP03634r006,293,357,65,0.0,0,5,740
P81605,DP03635r001,77,87,11,1.0,1,3,1127
P81605,DP03635r002,63,87,25,1.0,1,3,1127
P81605,DP03635r007,63,110,48,1.0,1,3,1127
Q8NC51,DP03637r001,149,288,140,0.0,0,2,720
Q8NC51,DP03637r002,300,400,101,0.0,0,2,720
Q9Y4D1,DP03645r001,654,682,29,0.0,0,1,148
Q9UQ80,DP03649r001,363,394,32,0.0,0,1,738
Q01484,DP03650r001,1113,1122,10,0.0,0,6,4
Q01484,DP03650r004,1457,1476,20,0.0,0,6,4
Q01484,DP03650r005,817,873,57,0.0,0,6,4
Q01484,DP03650r006,846,873,28,0.0,0,6,4
Q01484,DP03650r007,683,693,11,0.0,0,6,4
Q01484,DP03650r008,1243,1255,13,0.0,0,6,4
P63104,DP03654r001,234,245,12,0.0,0,1,923
Q14318,DP03659r001,1,32,32,0.0,0,4,712
Q14318,DP03659r006,1,34,34,0.0,0,4,712
Q14318,DP03659r007,151,165,15,0.0,0,4,712
Q14318,DP03659r009,357,380,24,0.0,0,4,712
A0A5F9ZHA1,DP03660r001,1403,1430,28,0.0,0,6,4
A0A5F9ZHA1,DP03660r004,1059,1068,10,0.0,0,6,4
A0A5F9ZHA1,DP03660r005,796,852,57,0.0,0,6,4
A0A5F9ZHA1,DP03660r006,662,672,11,0.0,0,6,4
A0A5F9ZHA1,DP03660r007,825,852,28,0.0,0,6,4
A0A5F9ZHA1,DP03660r008,1189,1201,13,0.0,0,6,4
Q9BY41,DP03661r001,1,12,12,0.0,0,1,596
Q12983,DP03666r001,146,158,13,0.0,0,1,1022
Q4LE39,DP03669r001,110,151,42,0.0,0,1,98
P56962,DP03670r001,142,228,87,1.0,1,5,853
P56962,DP03670r002,142,228,87,1.0,1,5,853
P56962,DP03670r004,94,121,28,0.0,0,5,853
P56962,DP03670r009,142,167,26,1.0,1,5,853
P56962,DP03670r013,142,228,87,1.0,1,5,853
Q8TDY2,DP03671r001,1543,1552,10,0.0,0,1,58
O95197,DP03672r001,1,27,27,0.0,0,4,166
O95197,DP03672r002,1,27,27,0.0,0,4,166
O95197,DP03672r003,988,1032,45,0.0,0,4,166
O95197,DP03672r004,988,1032,45,0.0,0,4,166
P49023,DP03680r001,1,20,20,0.0,0,3,456
P49023,DP03680r002,213,232,20,0.0,0,3,456
P49023,DP03680r003,296,315,20,0.0,0,3,456
P55285,DP03681r001,592,607,16,0.0,0,1,285
Q13043,DP03682r001,326,401,76,0.0,0,2,586
Q13043,DP03682r002,326,401,76,0.0,0,2,586
Q13137,DP03683r001,365,413,49,0.0,0,3,648
Q13137,DP03683r002,127,141,15,0.0,0,3,648
Q13137,DP03683r007,127,141,15,0.0,0,3,648
O00410,DP03687r001,1,21,21,0.0,0,2,143
O00410,DP03687r002,316,329,14,0.0,0,2,143
Q6DD88,DP03688r001,1,21,21,0.0,0,1,508
P30518,DP03690r001,343,371,29,0.0,0,3,771
P30518,DP03690r002,343,371,29,0.0,0,3,771
P30518,DP03690r003,343,371,29,0.0,0,3,771
Q92847,DP03691r001,339,366,28,0.0,0,3,774
Q92847,DP03691r002,339,366,28,0.0,0,3,774
Q92847,DP03691r003,339,366,28,0.0,0,3,774
P07550,DP03692r001,342,413,72,0.0,0,3,710
P07550,DP03692r002,342,413,72,0.0,0,3,710
P07550,DP03692r003,342,413,72,0.0,0,3,710
P01732,DP03693r001,128,182,55,0.0,0,2,942
P01732,DP03693r002,128,182,55,0.0,0,2,942
Q8IY63,DP03694r001,178,384,207,0.0,0,2,189
Q8IY63,DP03694r002,178,384,207,0.0,0,2,189
Q07820,DP03697r001,192,201,10,0.0,0,3,796
Q07820,DP03697r002,192,201,10,0.0,0,3,796
Q07820,DP03697r003,193,203,11,0.0,0,3,796
Q9H9R9,DP03700r001,1,158,158,0.0,0,1,1065
Q9HBA0,DP03701r001,2,148,147,0.0,0,2,232
Q9HBA0,DP03701r003,1,134,134,0.0,0,2,232
Q8N660,DP03703r001,174,247,74,0.0,0,5,377
Q8N660,DP03703r002,338,552,215,0.0,0,5,377
Q8N660,DP03703r003,338,412,75,0.0,0,5,377
Q8N660,DP03703r004,401,487,87,0.0,0,5,377
Q8N660,DP03703r005,478,552,75,0.0,0,5,377
A0A1B0GTR3,DP03704r001,1,108,108,0.0,0,1,1132
Q13480,DP03706r001,613,694,82,0.0,0,4,357
Q13480,DP03706r002,613,694,82,0.0,0,4,357
Q13480,DP03706r003,613,694,82,0.0,0,4,357
Q13480,DP03706r005,117,694,578,0.0,0,4,357
P17706,DP03707r001,303,387,85,0.0,0,2,704
P17706,DP03707r002,303,387,85,0.0,0,2,704
O96018,DP03709r001,1,214,214,0.0,0,4,475
O96018,DP03709r002,1,214,214,0.0,0,4,475
O96018,DP03709r003,1,214,214,0.0,0,4,475
O96018,DP03709r004,1,214,214,0.0,0,4,475
Q8NEB9,DP03710r001,422,469,48,0.0,0,7,227
Q8NEB9,DP03710r002,873,887,15,0.0,0,7,227
Q8NEB9,DP03710r003,246,260,15,0.0,0,7,227
Q8NEB9,DP03710r004,418,470,53,0.0,0,7,227
Q8NEB9,DP03710r005,872,887,16,0.0,0,7,227
Q8NEB9,DP03710r006,418,434,17,0.0,0,7,227
Q8NEB9,DP03710r007,452,469,18,0.0,0,7,227
Q9BXW4,DP03711r001,1,12,12,0.0,0,1,1076
Q99623,DP03712r001,246,265,20,0.0,0,1,858
Q9H0E2,DP03713r001,1,53,53,0.41509433962264153,0,4,888
Q9H0E2,DP03713r002,1,53,53,0.41509433962264153,0,4,888
Q9H0E2,DP03713r004,23,53,31,0.0,0,4,888
Q9H0E2,DP03713r005,1,22,22,1.0,1,4,888
O15392,DP03719r001,1,10,10,0.0,0,2,1082
O15392,DP03719r002,1,99,99,0.0,0,2,1082
P40939,DP03726r001,637,647,11,0.0,0,1,303
Q8IYT8,DP03729r001,168,177,10,0.0,0,1,165
Q13627,DP03730r001,481,490,10,0.0,0,2,305
Q13627,DP03730r005,481,490,10,0.0,0,2,305
Q9UHK0,DP03731r001,486,495,10,0.0,0,1,579
Q8NER1,DP03732r001,2,100,99,0.0,0,1,232
Q9Y5S1,DP03733r001,2,73,72,0.0,0,1,232
Q8NET8,DP03734r001,2,119,118,0.0,0,1,232
Q8NE35,DP03737r001,1,426,426,0.0,0,3,353
Q8NE35,DP03737r002,1,426,426,0.0,0,3,353
Q8NE35,DP03737r003,1,426,426,0.0,0,3,353
P24588,DP03739r001,300,427,128,0.0,0,2,676
P24588,DP03739r002,300,427,128,0.0,0,2,676
Q96QZ7,DP03743r001,555,580,26,0.0,0,1,69
Q92871,DP03749r001,1,11,11,0.0,0,1,906
A0A090N8E9,DP03755r001,735,751,17,0.0,0,1,312
P36888,DP03756r001,762,782,21,0.0,0,2,177
P36888,DP03756r002,948,958,11,0.0,0,2,177
Q96ST2,DP03758r006,352,548,197,0.0,0,2,272
Q96ST2,DP03758r007,352,548,197,0.0,0,2,272
Q15858,DP03805r001,417,725,309,0.0,0,4,29
Q15858,DP03805r002,973,1174,202,0.0,0,4,29
Q15858,DP03805r005,1,113,113,0.0,0,4,29
Q15858,DP03805r006,1769,1988,220,0.0,0,4,29
A8K2U0,DP03807r001,634,668,35,0.0,0,2,74
A8K2U0,DP03807r002,696,726,31,0.0,0,2,74
Q00266,DP03811r001,1,13,13,0.0,0,1,736
Q9BU02,DP03814r001,215,230,16,0.0,0,1,950
Q99986,DP03816r001,1,20,20,0.0,0,3,734
Q99986,DP03816r002,343,364,22,0.0,0,3,734
Q99986,DP03816r004,342,364,23,0.0,0,3,734
P42658,DP03817r001,117,126,10,0.0,0,2,236
P42658,DP03817r002,850,865,16,0.0,0,2,236
P26196,DP03820r001,81,93,13,0.0,0,1,594
Q9UL18,DP03821r001,1,21,21,0.0,0,3,245
Q9UL18,DP03821r002,113,126,14,0.0,0,3,245
Q9UL18,DP03821r003,819,834,16,0.0,0,3,245
P78563,DP03822r001,462,473,12,1.0,1,3,320
P78563,DP03822r002,299,316,18,0.0,0,3,320
P78563,DP03822r006,215,233,19,0.0,0,3,320
P55011,DP03823r001,1,283,283,0.0,0,4,121
P55011,DP03823r002,1,285,285,0.0,0,4,121
P55011,DP03823r003,1,286,286,0.0,0,4,121
P55011,DP03823r004,557,572,16,0.0,0,4,121
P15056,DP03825r001,600,611,12,0.0,0,8,299
P15056,DP03825r003,601,613,13,0.0,0,8,299
P15056,DP03825r004,597,613,17,0.0,0,8,299
P15056,DP03825r005,600,610,11,0.0,0,8,299
P15056,DP03825r006,601,614,14,0.0,0,8,299
P15056,DP03825r007,601,611,11,0.0,0,8,299
P15056,DP03825r008,432,447,16,0.0,0,8,299
P15056,DP03825r009,432,447,16,0.0,0,8,299
Q00534,DP03829r001,1,11,11,0.0,0,6,821
Q00534,DP03829r002,46,55,10,0.0,0,6,821
Q00534,DP03829r003,167,180,14,0.0,0,6,821
Q00534,DP03829r004,45,56,12,0.0,0,6,821
Q00534,DP03829r005,168,181,14,0.0,0,6,821
Q00534,DP03829r006,1,10,10,0.0,0,6,821
Q9Y5P4,DP03830r001,344,361,18,0.0,0,4,418
Q9Y5P4,DP03830r002,344,362,19,0.0,0,4,418
Q9Y5P4,DP03830r003,187,218,32,0.0,0,4,418
Q9Y5P4,DP03830r004,300,381,82,0.0,0,4,418
Q16740,DP03832r001,57,72,16,0.0,0,2,886
Q16740,DP03832r002,250,277,28,0.0,0,2,886
Q9H9E3,DP03833r001,525,536,12,0.0,0,1,291
A4D126,DP03834r001,319,334,16,0.0,0,1,640
P14868,DP03835r001,224,247,24,0.0,0,4,567
P14868,DP03835r002,1,20,20,0.0,0,4,567
P14868,DP03835r003,273,282,10,0.0,0,4,567
P14868,DP03835r004,163,172,10,0.0,0,4,567
Q6PI48,DP03836r001,631,645,15,0.0,0,1,399
P49366,DP03837r001,76,92,17,0.0,0,3,772
P49366,DP03837r002,1,27,27,0.0,0,3,772
P49366,DP03837r003,1,12,12,0.0,0,3,772
O00548,DP03838r001,443,551,109,0.0,0,1,339
Q92785,DP03839r001,235,249,15,0.0,0,1,740
P07814,DP03841r001,1003,1014,12,0.0,0,5,64
P07814,DP03841r002,1464,1473,10,0.0,0,5,64
P07814,DP03841r003,998,1015,18,0.0,0,5,64
P07814,DP03841r004,1464,1473,10,0.0,0,5,64
P07814,DP03841r005,1001,1014,14,0.0,0,5,64
P37268,DP03842r001,315,327,13,0.0,0,1,700
Q9BYC5,DP03843r001,68,107,40,0.0,0,2,476
Q9BYC5,DP03843r002,41,107,67,0.0,0,2,476
P07902,DP03845r001,1,21,21,0.0,0,3,758
P07902,DP03845r002,49,63,15,0.0,0,3,758
P07902,DP03845r004,367,379,13,0.0,0,3,758
O94925,DP03847r001,71,135,65,0.0,0,4,378
O94925,DP03847r005,72,135,64,0.0,0,4,378
O94925,DP03847r006,646,669,24,0.0,0,4,378
O94925,DP03847r007,72,136,65,0.0,0,4,378
Q9NQX3,DP03848r001,1,12,12,0.0,0,1,328
P00492,DP03849r001,104,123,20,0.0,0,4,970
P00492,DP03849r002,104,113,10,0.0,0,4,970
P00492,DP03849r003,103,119,17,0.0,0,4,970
P00492,DP03849r004,102,121,20,0.0,0,4,970
P14678,DP03851r001,90,229,140,0.0,0,5,929
P14678,DP03851r002,50,62,13,0.0,0,5,929
P14678,DP03851r003,92,240,149,0.0,0,5,929
P14678,DP03851r004,88,174,87,0.0,0,5,929
P14678,DP03851r005,46,64,19,0.0,0,5,929
Q99714,DP03854r001,95,113,19,0.0,0,2,908
Q99714,DP03854r002,208,228,21,0.0,0,2,908
P35475,DP03856r002,643,653,11,0.0,0,1,393
P05019,DP03857r001,70,90,21,0.0,0,1,1019
Q2M1P5,DP03859r001,349,543,195,0.0,0,4,95
Q2M1P5,DP03859r002,349,398,50,0.0,0,4,95
Q2M1P5,DP03859r003,261,273,13,0.0,0,4,95
Q2M1P5,DP03859r004,230,241,12,0.0,0,4,95
P01116,DP03860r001,174,189,16,0.0,0,3,995
P01116,DP03860r002,167,189,23,0.0,0,3,995
P01116,DP03860r003,60,70,11,0.0,0,3,995
P36776,DP03861r001,1,122,122,0.0,0,2,187
P36776,DP03861r002,222,271,50,0.0,0,2,187
P21397,DP03862r001,465,527,63,0.0,0,3,525
P21397,DP03862r002,1,11,11,0.0,0,3,525
P21397,DP03862r003,507,527,21,0.0,0,3,525
O43318,DP03863r001,66,80,15,0.0,0,2,437
O43318,DP03863r002,178,190,13,0.0,0,2,437
P28482,DP03864r001,1,15,15,0.0,0,2,273
P28482,DP03864r002,175,189,15,0.0,0,2,273
O95822,DP03865r001,344,371,28,0.0,0,1,583
Q8IVH4,DP03866r001,182,197,16,0.0,0,2,697
Q8IVH4,DP03866r002,268,279,12,0.0,0,2,697
Q9Y4U1,DP03867r001,231,282,52,0.0,0,1,882
Q9H3L0,DP03868r001,108,133,26,0.0,0,2,863
Q9H3L0,DP03868r002,108,132,25,0.0,0,2,863
P22033,DP03869r001,12,35,24,0.0,0,2,313
P22033,DP03869r002,12,26,15,0.0,0,2,313
O75970,DP03872r001,1171,1183,13,0.0,0,1,28
P42898,DP03873r001,161,171,11,0.0,0,1,389
P42345,DP03874r001,290,355,66,0.0,0,5,18
P42345,DP03874r002,904,926,23,0.0,0,5,18
P42345,DP03874r003,1239,1262,24,0.0,0,5,18
P42345,DP03874r004,1811,1872,62,0.0,0,5,18
P42345,DP03874r005,2434,2491,58,0.0,0,5,18
Q92913,DP03875r001,159,192,34,0.0,0,3,924
Q92913,DP03875r002,159,192,34,0.0,0,3,924
Q9UBK8,DP03876r001,165,216,52,0.0,0,3,354
Q9UBK8,DP03876r002,258,271,14,0.0,0,3,354
Q9UBK8,DP03876r003,502,515,14,0.0,0,3,354
O43776,DP03877r001,98,110,13,0.0,0,1,502
Q15233,DP03878r001,54,65,12,0.0,0,2,613
Q15233,DP03878r002,53,65,13,0.0,0,2,613
O15118,DP03881r001,605,620,16,0.0,0,9,104
O15118,DP03881r002,374,383,10,0.0,0,9,104
O15118,DP03881r004,288,333,46,0.0,0,9,104
O15118,DP03881r005,797,813,17,0.0,0,9,104
O15118,DP03881r006,1256,1278,23,0.0,0,9,104
O15118,DP03881r007,289,329,41,0.0,0,9,104
O15118,DP03881r008,773,803,31,0.0,0,9,104
O15118,DP03881r009,960,983,24,0.0,0,9,104
O15118,DP03881r010,1252,1278,27,0.0,0,9,104
P01111,DP03882r001,59,70,12,0.0,0,1,995
O96028,DP03884r001,661,986,326,0.0,0,2,91
O96028,DP03884r002,1206,1365,160,0.0,0,2,91
P49902,DP03885r001,489,536,48,0.0,0,5,489
P49902,DP03885r002,399,419,21,0.0,0,5,489
P49902,DP03885r003,1,23,23,1.0,1,5,489
P49902,DP03885r004,489,561,73,0.0,0,5,489
P49902,DP03885r005,403,419,17,0.0,0,5,489
P61956,DP03888r001,1,14,14,0.0,0,1,1145
Q16625,DP03889r001,383,415,33,0.0,0,1,532
Q01968,DP03890r002,697,729,33,0.0,0,1,216
O15294,DP03891r005,757,771,15,0.0,0,3,160
P00439,DP03892r003,1,20,20,0.0,0,1,638
O75151,DP03894r001,60,79,20,0.0,0,1,144
Q13635,DP03896r001,1,75,75,0.0,0,5,78
Q13635,DP03896r002,608,730,123,0.0,0,5,78
Q13635,DP03896r003,888,901,14,0.0,0,5,78
Q13635,DP03896r004,1177,1447,271,0.0,0,5,78
Q13635,DP03896r008,614,728,115,0.0,0,5,78
Q9UII6,DP03897r001,1,24,24,0.0,0,1,967
Q8TDP1,DP03907r001,1,13,13,0.0,0,3,1059
Q8TDP1,DP03907r002,87,117,31,0.0,0,3,1059
Q8TDP1,DP03907r003,93,107,15,0.0,0,3,1059
P84243,DP03908r001,1,38,38,0.0,0,1,1089
Q14011,DP03917r001,90,172,83,0.0,0,1,1049
O15151,DP03919r001,181,300,120,0.0,0,3,587
O15151,DP03919r002,181,300,120,0.0,0,3,587
O15151,DP03919r003,181,300,120,0.0,0,3,587
Q13586,DP03922r001,395,404,10,0.0,0,1,365
P78352,DP03924r001,1,71,71,0.0,0,1,337
P81274,DP03926r001,355,421,67,0.0,0,2,367
P81274,DP03926r002,275,421,147,0.0,0,2,367
Q7RTN6,DP03928r001,292,347,56,0.0,0,3,673
Q7RTN6,DP03928r002,300,347,48,0.0,0,3,673
Q7RTN6,DP03928r003,402,424,23,0.0,0,3,673
Q9NRI5,DP03931r001,718,771,54,0.0,0,1,247
P29353,DP03938r001,1,41,41,0.0,0,3,464
P29353,DP03938r002,192,207,16,0.0,0,3,464
P29353,DP03938r003,17,34,18,0.0,0,3,464
P19525,DP03944r001,229,255,27,0.0,0,6,498
P19525,DP03944r002,337,355,19,0.0,0,6,498
P19525,DP03944r003,441,451,11,0.0,0,6,498
P19525,DP03944r004,542,551,10,0.0,0,6,498
P19525,DP03944r005,170,251,82,0.0,0,6,498
P19525,DP03944r007,80,100,21,0.0,0,6,498
Q16620,DP03945r001,385,426,42,0.0,0,1,268
Q9Y6K1,DP03946r001,831,846,16,1.0,1,2,208
Q9Y6K1,DP03946r002,455,473,19,0.0,0,2,208
O15294,DP03949r004,747,760,14,0.0,0,3,160
O15294,DP03949r005,1,78,78,0.0,0,3,160
Q13224,DP03952r001,1,33,33,0.0,0,4,71
Q13224,DP03952r002,201,212,12,0.0,0,4,71
Q13224,DP03952r003,393,402,10,0.0,0,4,71
Q13224,DP03952r004,580,599,20,0.0,0,4,71
P43034,DP03953r002,298,307,10,0.0,0,1,716
P33897,DP03955r001,2,63,62,0.0,0,4,316
P33897,DP03955r002,437,461,25,0.0,0,4,316
P33897,DP03955r003,353,375,23,0.0,0,4,316
P33897,DP03955r004,684,745,62,0.0,0,4,316
O14678,DP03956r001,2,12,11,0.0,0,2,436
O14678,DP03956r002,357,383,27,0.0,0,2,436
P60709,DP03957r001,33,78,46,0.0,0,1,766
O96019,DP03958r001,45,67,23,0.0,0,8,674
O96019,DP03958r002,216,245,30,0.0,0,8,674
O96019,DP03958r003,312,322,11,0.0,0,8,674
O96019,DP03958r004,1,11,11,0.0,0,8,674
O96019,DP03958r005,45,67,23,0.0,0,8,674
O96019,DP03958r006,216,245,30,0.0,0,8,674
O96019,DP03958r007,312,322,11,0.0,0,8,674
O96019,DP03958r008,418,429,12,0.0,0,8,674
Q9Y653,DP03959r001,549,559,11,0.0,0,2,360
Q9Y653,DP03959r002,664,693,30,0.0,0,2,360
P55263,DP03960r001,348,362,15,0.0,0,1,780
Q9NX46,DP03961r001,1,13,13,0.0,0,2,779
Q9NX46,DP03961r002,60,69,10,0.0,0,2,779
P30566,DP03962r001,283,294,12,0.0,0,2,592
P30566,DP03962r002,475,484,10,0.0,0,2,592
O95831,DP03963r001,78,125,48,0.0,0,8,430
O95831,DP03963r002,511,559,49,0.0,0,8,430
O95831,DP03963r003,545,556,12,0.0,0,8,430
O95831,DP03963r004,78,121,44,0.0,0,8,430
O95831,DP03963r005,546,558,13,0.0,0,8,430
O95831,DP03963r006,517,550,34,0.0,0,8,430
O95831,DP03963r007,103,127,25,0.0,0,8,430
O95831,DP03963r009,517,545,29,0.0,0,8,430
P47895,DP03964r001,1,26,26,0.0,0,2,549
P47895,DP03964r002,1,19,19,0.0,0,2,549
P30038,DP03965r001,512,537,26,0.0,0,2,487
P30038,DP03965r002,552,563,12,0.0,0,2,487
P49419,DP03966r001,487,509,23,0.0,0,2,512
P49419,DP03966r002,528,539,12,0.0,0,2,512
Q96BT7,DP03967r001,159,173,15,0.0,0,2,383
Q96BT7,DP03967r002,182,191,10,0.0,0,2,383
Q01433,DP03968r001,229,248,20,0.0,0,3,263
Q01433,DP03968r002,390,441,52,0.0,0,3,263
Q01433,DP03968r003,228,248,21,0.0,0,3,263
Q9H1A4,DP03969r001,1,10,10,0.0,0,18,33
